tconst	primaryTitle	originalTitle	isAdult	releaseYear	runtimeMinutes	genres	averageRating	numVotes	nudity	violence	profanity	alcohol	frightening	actors	countriesOfOrigin	productionCompanies	budget	grossWorldwide
tt5927352	Red Istanbul	Istanbul Kirmizisi	0	2017.0	110.0	Drama	5.7	6860						Halit Ergenç, Tuba Büyüküstün, Nejat Isler, Mehmet Günsür, Çigdem Selisik Onat, Zerrin Tekindor, Serra Yilmaz, Reha Özcan, Ayten Gökçer, Ipek Bilgin, Selim Bayraktar, Cemre Ebuzziya, Tugrul Çetiner, Gaye Su Akyol, Serif Sezer, Nergis Öztürk, Yelin Mckay, Riza Kocaoglu	Turkey, Italy	R&C Produzioni, Rai Cinema, BKM		3134642.518
tt2239832	Think Like a Man Too	Think Like a Man Too	0	2014.0	106.0	Comedy,Romance	5.7	22425	Moderate	Mild	Moderate	Moderate	Mild	Kevin Hart, Gabrielle Union, Wendi McLendon-Covey, La La Anthony, Adam Brody, Michael Ealy, Jerry Ferrara, Meagan Good, Regina Hall, Dennis Haysbert, Taraji P. Henson, Terrence Jenkins, Jenifer Lewis, Romany Malco, Gary Owen, David Walton, Caleel Harris, Angela Elayne Gibbs	United States	LStar Capital, Media Rights Capital (MRC), Screen Gems	21936000.0	64145825.192
tt5893264	Based on a True Story	D'après une histoire vraie	0	2017.0	100.0	Drama,Mystery,Thriller	5.7	7264		Mild	Mild	Mild		Emmanuelle Seigner, Eva Green, Vincent Perez, Dominique Pinon, Brigitte Roüan, Camille Chamoux, Josée Dayan, Noémie Lvovsky, Leonello Brandolini, Édith Le Merdy, Saadia Bentaïeb, Elisabeth Quin, Damien Bonnard, Véronique Vasseur, Stanislas Moreau, Valérie de Monza, Anouchka Csernakova, Paul Garcia	France, Poland, Belgium	Wy Productions, R.P. Productions, Mars Films	13990000.0	3661307.598
tt0265029	America's Sweethearts	America's Sweethearts	0	2001.0	102.0	Comedy,Romance	5.7	59741	Mild	Moderate	Moderate		Mild	Julia Roberts, John Cusack, Billy Crystal, Catherine Zeta-Jones, Hank Azaria, Stanley Tucci, Christopher Walken, Alan Arkin, Seth Green, Scot Zeller, Larry King, Steve Pink, Rainn Wilson, Eric Balfour, Marty Belafsky, Keri Lynn Pratt, Maria Canals-Barrera, Charley Steiner	United States	Revolution Studios, Face Productions, Roth-Arnold Productions	42044000.0	126413213.122
tt5039994	Dismissed	Dismissed	0	2017.0	87.0	Drama,Horror,Thriller	5.7	7946	Mild	Moderate	Moderate	Mild	Mild	Kent Osborne, Dylan Sprouse, Rae Gray, Alycia Delmore, Mitchell Edwards, Victoria Zeutzius, Chris Bauer, Leslie Thurston, Matthew J. Evans, Randall Park, Mark Kelly, Helen Soraya, Robert Longstreet, Brooke Dillman, Jeanette Maus, Rowan Smyth, Owen Dagget, Domaine Javier	United States	BoulderLight Pictures, Making Film		
tt0225071	Angel Eyes	Angel Eyes	0	2001.0	102.0	Drama,Romance	5.7	25499	Mild	Mild	Severe		Mild	Jennifer Lopez, Jim Caviezel, Jeremy Sisto, Terrence Howard, Sonia Braga, Victor Argo, Monet Mazur, Shirley Knight, Danny Mags, Guylaine St-Onge, Connor McAuley, Jeremy Ratchford, Peter MacNeill, Eldridge Hyndman, Kari Matchett, Michael Cameron, Marcello Thedford, Dave Cox	United States	Morgan Creek Entertainment, Franchise Pictures, The Canton Company	48442000.0	27160063.884
tt0186589	Sugar & Spice	Sugar & Spice	0	2001.0	81.0	Comedy,Crime	5.7	15152	Mild		Mild			Marla Sokoloff, Marley Shelton, Melissa George, Mena Suvari, Rachel Blanchard, Alexandra Holden, Sara Marsh, James Marsden, Sean Young, W. Earl Brown, Adam Busch, Jake Hoffman, Nate Maher, David Belenky, Kevin Kling, Dave Quimby, Jacy King, Wiley Harker	United States	New Line Cinema	10054000.0	15468317.554
tt0287635	Pokemon 4Ever: Celebi - Voice of the Forest	Poketto monsutâ: Serebî - Toki wo koeta deai	0	2001.0	75.0	Action,Adventure,Animation	5.7	9208		Mild			Moderate	Veronica Taylor, Rica Matsumoto, Rachael Lillis, Ikue Ôtani, Unshô Ishizuka, Eric Stuart, Madeleine Blaustein, Mayumi Izuka, Yûji Ueda, Tomokazu Seki, Megumi Hayashibara, Tara Sands, Dan Green, Shin'ichirô Miki, Inuko Inuyama, Keiko Toda, Mami Koyama, Kerry Williams	Japan	Pikachu Project 2001, Shogakukan, East Japan Marketing & Communications Inc.		25613536.582
tt0258470	Bubble Boy	Bubble Boy	0	2001.0	84.0	Adventure,Comedy,Romance	5.7	34891	Mild	Mild	Mild	Mild		Jake Gyllenhaal, Swoosie Kurtz, Marley Shelton, Danny Trejo, John Carroll Lynch, Verne Troyer, Dave Sheridan, Brian George, Patrick Cranshaw, Stephen Spinella, Ever Carradine, Geoffrey Arend, Beetlejuice, Matthew McGrory, Bonnie Morgan, Jason Sklar, Randy Sklar, Ping Wu	United States	Bandeira Entertainment, Germ Free Productions, Touchstone Pictures	11882000.0	4577218.772
tt13406136	The Princess	The Princess	0	2022.0	94.0	Action,Drama,Fantasy	5.7	15166		Moderate	Moderate		Mild	Joey King, Olga Kurylenko, Antoni Davidov, Radoslav Parvanov, Ludmil Kehayov, Katelyn Rose Downey, Alex Reid, Ed Stoppard, Kristofer Kamiyasu, Fergus O'Donnell, Ivan Vodenicharov, Mitko Angelov, Apostol Tenev, Dominic Cooper, Vasil Toshev, Dawn Sherrer, Veronica Ngo, Lyubomir Neikov	United States	20th Century Studios, Original Film		38245.416000000005
tt0259060	Don't Die Too Hard!	La tour Montparnasse infernale	0	2001.0	92.0	Comedy	5.7	5473						Eric Judor, Ramzy Bedia, Marina Foïs, Serge Riaboukine, Jean-Claude Dauphin, JoeyStarr, Omar Sy, Fred Testot, Laurence Pollet-Villard, Pierre-François Martin-Laval, Michel Puterflam, Bô Gaultier de Kermoal, Edgar Givry, Pierre Semmler, Georges Trillat, Bruce Lester-Johnson, Olivier Balazuc, Benoît Giros	France	4 Mecs en Baskets, 4 Mecs à Lunettes Production, Canal+		
tt0189192	Just Visiting	Just Visiting	0	2001.0	88.0	Adventure,Comedy,Fantasy	5.7	20016			Mild	Mild	Mild	Jean Reno, Christina Applegate, Christian Clavier, Matt Ross, Tara Reid, Bridgette Wilson-Sampras, John Aylward, George Plimpton, Malcolm McDowell, Martin Aistrope, Naomi Armstrong, Eric Avilés, Sarah Badel, Bill Bailey, Tab Baker, Doug Barron, Clifford Barry, Janette Bickerton	France, United States	Gaumont, Hollywood Pictures, Bruin Grip Services	31990000.0	14785533.048
tt2095649	Grace of Monaco	Grace of Monaco	0	2014.0	103.0	Biography,Drama,Romance	5.7	21010			Mild	Mild		Nicole Kidman, Tim Roth, André Penvern, Frank Langella, Paz Vega, Parker Posey, Milo Ventimiglia, Geraldine Somerville, Nicholas Farrell, Robert Lindsay, Derek Jacobi, Jeanne Balibar, Flora Nicholson, Yves Jacques, Olivier Rabourdin, Roger Ashton-Griffiths, Jean Dell, Philip Delancy	Switzerland, France, Italy, Belgium, India	Stone Angels, YRF Entertainment, Umedia	27420000.0	25148935.758
tt0133152	Planet of the Apes	Planet of the Apes	0	2001.0	120.0	Action,Adventure,Sci-Fi	5.7	226726		Moderate	Mild	Mild	Mild	Mark Wahlberg, Helena Bonham Carter, Tim Roth, Michael Clarke Duncan, Paul Giamatti, Estella Warren, Cary-Hiroyuki Tagawa, David Warner, Kris Kristofferson, Erick Avari, Lucas Elliot Eberl, Evan Parke, Glenn Shadix, Freda Foh Shen, Chris Ellis, Anne Ramsay, Andrea Grano, Michael Jace	United States	Twentieth Century Fox, The Zanuck Company, Tim Burton Productions	91400000.0	331061530.36
tt0420076	Pokémon: Jirachi - Wish Maker	Gekijouban Poketto monsutâ Adobansu jenerêshon: Nanayo no negaiboshi Jirâchi	0	2003.0	81.0	Action,Adventure,Animation	5.7	4504		Mild			Mild	Rica Matsumoto, Veronica Taylor, Eric Stuart, Ikue Ôtani, Madeleine Blaustein, Yûji Ueda, Kaori, Rachael Lillis, Amy Birnbaum, Kyôko Yamada, Wayne Grayson, Megumi Hayashibara, Megan Hollingshead, Shin'ichirô Miki, Inuko Inuyama, Kerry Williams, Tomiko Suzuki, Chinami Nishimura	Japan, United States	4 Kids Entertainment, Oriental Light and Magic (OLM), Pikachu Project		30521888.414
tt0183523	Mission to Mars	Mission to Mars	0	2000.0	114.0	Adventure,Sci-Fi,Thriller	5.7	75919		Moderate	Mild		Moderate	Tim Robbins, Gary Sinise, Don Cheadle, Connie Nielsen, Jerry O'Connell, Peter Outerbridge, Kavan Smith, Jill Teed, Elise Neal, Kim Delaney, Marilyn Norry, Freda Perry, Lynda Boyd, Patricia Harras, Robert Bailey Jr., Chaynade Knowles, Jeffrey Ballard, Anson Woods	France, Canada, United States	Touchstone Pictures, Spyglass Entertainment, StudioCanal	91400000.0	101438833.998
tt5815944	Tokyo Ghoul	Tôkyô gûru	0	2017.0	119.0	Action,Drama,Fantasy	5.7	3846	Mild	Severe	Mild		Moderate	Masataka Kubota, Fumika Shimizu, Nobuyuki Suzuki, Hiyori Sakurada, Yô Ôizumi, Yû Aoi, Kunio Murai, Kai Ogasawara, Shun'ya Shiraishi, Shôko Aida, Shuntarô Yanagi, Minosuke Bandô, Nozomi Sasaki, Kenta Hamano, Seika Furuhata, Tomoya Maeno, Duncan, Ryô Iwamatsu	Japan	Geek Sight, Shochiku		4624949.680000001
tt4769836	The Do-Over	The Do-Over	0	2016.0	108.0	Action,Adventure,Comedy	5.7	50477	Severe	Moderate	Severe	Mild	Mild	Adam Sandler, David Spade, Paula Patton, Kathryn Hahn, Nick Swardson, Matt Walsh, Renée Taylor, Sean Astin, Natasha Leggero, Luis Guzmán, Catherine Bell, Jackie Sandler, Michael Chiklis, Torsten Voges, Stan Ellsworth, Dan Patrick, Sadie Sandler, Sunny Sandler	United States	Happy Madison Productions		
tt2126235	Collide	Collide	0	2016.0	99.0	Action,Crime,Thriller	5.7	17188	Mild	Moderate	Moderate	Mild	Moderate	Nicholas Hoult, Felicity Jones, Anthony Hopkins, Ben Kingsley, Marwan Kenzari, Aleksandar Jovanovic, Christian Rubeck, Erdal Yildiz, Clemens Schick, Johnny Palmiero, Ben Hecker, Joachim Król, Markus Andreas Klauk, Michael Epp, Christina Hecke, Lara Melina Siebertz, Nadia Hilker, Thomas Binder	United Kingdom, Germany, China, United States	42, Automatik Entertainment, DMG Entertainment	19651000.0	6231226.99
tt0117965	The Trigger Effect	The Trigger Effect	0	1996.0	94.0	Drama,Thriller	5.7	8034	Mild	Mild	Moderate	Severe		Kyle MacLachlan, Elisabeth Shue, Dermot Mulroney, Richard T. Jones, Bill Smitrovich, Michael Rooker, Tori Kristiansen, Tyra Kristiansen, Rick Worthy, Edhem Barker, Tyrone Tann, David O'Donnell, Monica Torres, Greg Grunberg, Kerri Vickers, Christina Alvarado, Victoria Fleming, Molly Morgan	United States	Amblin Entertainment, Universal Pictures	7312000.0	3311402.8060000003
tt9794630	The Vanished	The Vanished	0	2020.0	115.0	Action,Crime,Horror	5.7	11865	Mild	Mild	Moderate	Mild	Moderate	Anne Heche, Thomas Jane, Jason Patric, Alex Haydon, Peter Facinelli, Aleksei Archer, Kristopher Wente, John D. Hickman, Mitchell L. Johnson, Kk Heim, Rebecca Lines, Lily Anne Harrison, Curtis Nichouls, Phillip Fomah, Mitchell Plumlee, Lucas Bentley, Marianne del Gallego, Gregory Harrison	United States	Adonais Productions	1828000.0	
tt6169694	I Think We're Alone Now	I Think We're Alone Now	0	2018.0	99.0	Drama,Mystery,Sci-Fi	5.7	12048		Mild	Moderate	Mild	Mild	Peter Dinklage, Elle Fanning, Charlotte Gainsbourg, Paul Giamatti	United States	Automatik Entertainment, Estuary Films, Exhibit		2890.068
tt0117038	Michael	Michael	0	1996.0	105.0	Comedy,Drama,Fantasy	5.7	44738		Mild	Mild	Mild	Mild	John Travolta, Andie MacDowell, William Hurt, Bob Hoskins, Robert Pastorelli, Jean Stapleton, Teri Garr, Wallace Langham, Joey Lauren Adams, Carla Gugino, Tom Hodges, Catherine Lloyd Burns, Richard Schiff, Calvin Trillin, Donald J. Lee Jr., JoAnn Fregalette Jansen, David Harrod, Jane Lanier	United States	Turner Pictures (I), Alphaville Films		109422437.542
tt6251024	Office Uprising	Office Uprising	0	2018.0	92.0	Action,Comedy,Horror	5.7	17611	Mild	Severe	Moderate	Moderate	Moderate	Brenton Thwaites, Jane Levy, Karan Soni, Zachary Levi, Gregg Henry, Kurt Fuller, Ian Harding, Barry Shabaka Henley, Alan Ritchson, Sam Daly, Stephen Oyoung, Kenneth Choi, Tracey Rooney, Ashton DeGroot, Natascha Hopkins, Morgan Lindholm, Leif Gantvoort, Ravi Kapoor	United States	Mind the GAP Productions, Lydiard Films, Rumble Riot Pictures	2285000.0	151379.422
tt2357926	Ramaiya Vastavaiya	Ramaiya Vastavaiya	0	2013.0	148.0	Action,Drama,Romance	5.7	4351		Mild			Mild	Shruti Haasan, Girish Taurani, Sonu Sood, Vinod Khanna, Poonam Dhillon, Randhir Kapoor, Satish Shah, Govind Namdeo, Zakir Hussain, Harry Josh, Nassar, Anchal Singh, Namit Shah, Jiya Khan, Jacqueline Fernandez, Shiraz Ahmed, Sulabha Arya, Pankhuri Awasthi	India	Tips Industries		73218.712
tt0112342	The Amazing Panda Adventure	The Amazing Panda Adventure	0	1995.0	84.0	Adventure,Drama,Family	5.7	4378						Stephen Lang, Ryan Slater, Yi Ding, Wang Fei, Zhou Jian Zhong, Yao Er Ga, O Mi Jia Can, Cheu Gang, He Yu, Yeh Hui, Shou Wei, Isabella Hofmann, Brian Wagner, Joanne Dorian, Doug Abrahams, John Willett, Za Xi Wan Dui, Yu Lang	United States	Lee Rich Productions, Warner Bros.		6861177.726000001
tt0117372	The Preacher's Wife	The Preacher's Wife	0	1996.0	123.0	Comedy,Drama,Fantasy	5.7	13548			Mild	Mild		Denzel Washington, Whitney Houston, Courtney B. Vance, Gregory Hines, Jenifer Lewis, Loretta Devine, Justin Pierre Edmund, Lionel Richie, Paul Bates, Lex Monson, Darvel Davis Jr., William James Stiggers Jr., Marcella Lowery, Cissy Houston, Aaron A. McConnaughey, Shyheim Franklin, Taral Hicks, Kennan Scott	United States	Touchstone Pictures, The Samuel Goldwyn Company, Mundy Lane Entertainment	36560000.0	43965954.63
tt11651780	Choked	Choked	0	2020.0	114.0	Drama	5.7	5712		Mild	Mild	Mild	Severe	Saiyami Kher, Roshan Mathew, Amruta Subhash, Upendra Limaye, Tushar Dalvi, Rajshri Deshpande, Uday Nene, Parthveer Shukla, Aditya Kumar, Milind Pathak, Ajay Nathani, Dinpal Gangully, Vaishnavi Ratna Prashant, Vaishnavi Karmarkar, Adithi Kalkunte, Vandana Marathe, Sanjay M Bhatia, Isha Luthra	India	Good Bad Films		
tt0455967	John Tucker Must Die	John Tucker Must Die	0	2006.0	89.0	Comedy,Romance	5.7	87301	Mild		Mild	Mild		Jesse Metcalfe, Ashanti, Arielle Kebbel, Sophia Bush, Brittany Snow, Penn Badgley, Jenny McCarthy-Wahlberg, Terrell J. Ramsey, Kevin McNulty, Patricia Drake, Amanda Li, Jeffrey Ballard, Taylor Kitsch, Steve Bacic, Dean Wray, Johnny Cuthbert, Aaron Dudley, Marc Menard	United States, Canada	Twentieth Century Fox, Landscape Entertainment, Dune Entertainment	16452000.0	62924124.35
tt0375785	Gray Matters	Gray Matters	0	2006.0	96.0	Comedy,Romance	5.7	7302						Heather Graham, Tom Cavanagh, Bridget Moynahan, Molly Shannon, Rachel Shelley, Bill Mondy, Don Ackerman, Warren Christie, Alan Cumming, Sissy Spacek, Campbell Lane, Samantha Ferris, Tim Perez, Ben Immanuel, April Telek, Alejandro Abellan, Casey Dubois, Patti Allan	United States	Bella Films, Bob Yari Productions, Contagious Entertainment		863253.806
tt4906984	Azhar	Azhar	0	2016.0	130.0	Biography,Drama,Sport	5.7	5867	Mild	Severe	Severe	Severe	Severe	Emraan Hashmi, Nargis Fakhri, Prachi Desai, Lara Dutta, Kunaal Roy Kapur, Gautam Gulati, Sammy Jonas Heaney, Shweta Kawatra, Mohit Chhabra, Anikie Maguire, Kulbhushan Kharbanda, Rajesh Sharma, Hemant Choudhary, Shernaz Patel, Veerendra Saxena, Nausheen Ahmed, Saunvedan Aparanti, Claire Ashton	India	Balaji Motion Pictures, Indo-UK Film Company, Jhakaas		134834.19400000002
tt0416496	Bandidas	Bandidas	0	2006.0	93.0	Action,Comedy,Crime	5.7	36976	Mild	Mild	Mild	Moderate	Moderate	Penélope Cruz, Salma Hayek, Steve Zahn, Dwight Yoakam, Denis Arndt, Audra Blaser, Sam Shepard, Ismael 'East' Carlo, Gary Carlos Cervantes, José María Negri, Lenny Zundel, Edgar Vivar, Ernesto Gómez Cruz, Filiberto Estrella, Yomo Tlazotlalli, Humberto Elizondo, Justo Martínez, Ana Ofelia Murguía	France, Mexico, United States	EuropaCorp, TF1 Films Production, A.J.O.Z. Films	32000000.0	16801047.46
tt12823454	Your Place or Mine	Your Place or Mine	0	2023.0	109.0	Comedy,Romance	5.7	37186	Mild		Mild	Mild		Reese Witherspoon, Ashton Kutcher, Zoe Chao, Jesse Williams, Wesley Kimmel, Tig Notaro, Steve Zahn, Rachel Bloom, Griffin Matthews, Vella Lovell, Shiri Appleby, Tanner Swagger, Mystic Inscho, Michael Hitchcock, Rene Gube, Ted Griffin, Gloria Calderón Kellett, Tom Yi	United States	Aggregate Films, Hello Sunshine, Lean Machine		
tt5453522	Alien Code	Alien Code	0	2018.0	101.0	Mystery,Sci-Fi,Thriller	5.7	3894		Mild	Moderate	Moderate	Mild	Kyle Gallner, Azura Skye, Mary McCormack, Richard Schiff, Graham Hamilton, Aaron Behr, Neil Arnote, Noah Scott, Kevin Anderson, Tate Birchmore, Bret DeLuca, Brett DeLuca, Robert Faulkner, James Galazo, Jamal Kazak, Joshua Lang, Wayne Lieberman, Edward Losch	United States	The Men Productions		
tt4437216	Goat	Goat	0	2016.0	96.0	Drama	5.7	8067	Moderate	Moderate	Severe	Severe	Severe	Ben Schnetzer, Nick Jonas, Gus Halper, Danny Flaherty, Virginia Gardner, Jake Picking, Brock Yurich, Will Pullen, Austin Lyon, Eric Staves, James Franco, Jamar Jackson, Kevin Crowley, Lauren Knutson, Jon Osbeck, Denise Dal Vera, Pepper Sweeney, Clare Combest	United States	Killer Films, Fresh Jade, Polyphony Digital		21040.28
tt6423886	Happy Anniversary	Happy Anniversary	0	2018.0	78.0	Comedy	5.7	4498	Moderate		Moderate	Mild		Noël Wells, Ben Schwartz, Rahul Kohli, Joe Pantoliano, Annie Potts, Kristin Bauer, David Walton, Leonardo Nam, Kate Berlant, Sanchita Malik, Isidora Goreshter, Andy St. Clair, Tanner Goodstadt, Noreen O'Neill, Molly Moseley, Helaine Lembeck, Jessica Lowe, Zedrick Restauro	United States	A Stern Talking To, Industry Entertainment, Odenkirk Provissiero Entertainment		
tt7469828	Paradise Highway	Paradise Highway	0	2022.0	115.0	Crime,Drama,Thriller	5.7	6150		Moderate	Severe	Mild	Moderate	Juliette Binoche, Frank Grillo, Hala Finley, Cameron Monaghan, Veronica Ferres, Christiane Seidel, Morgan Freeman, Desiree Wood, Dianne McNair-Smith, Jaylen D. Eashmond, Walker Babington, Rajko Scarabin, Jim Dougherty, Susan McPhail, John Read, Scotty Whitehurst, Sharon Gee, Judy Dickerson	Germany, United States, Switzerland	Silver Reel, Strike Accord, ZDF Enterprises	5484000.0	203462.798
tt5726086	Insidious: The Last Key	Insidious: The Last Key	0	2018.0	103.0	Horror,Mystery,Thriller	5.7	70184		Moderate	Mild	Mild	Severe	Lin Shaye, Leigh Whannell, Angus Sampson, Kirk Acevedo, Caitlin Gerard, Spencer Locke, Josh Stewart, Tessa Ferrer, Aleque Reid, Ava Kolker, Pierce Pope, Bruce Davison, Javier Botet, Marcus Henderson, Amanda Jaros, Judith Drake, Hana Hayes, Thomas Robie	United States, Canada	Blumhouse Productions, Entertainment One, LStar Capital	9140000.0	153447427.432
tt2024432	Identity Thief	Identity Thief	0	2013.0	111.0	Comedy,Crime,Drama	5.7	139869	Moderate	Mild	Severe	Mild	Mild	Jason Bateman, Melissa McCarthy, John Cho, Amanda Peet, Jon Favreau, Tip 'T.I.' Harris, Genesis Rodriguez, Morris Chestnut, Robert Patrick, Eric Stonestreet, Jonathan Banks, Ryan Gaul, Steve Mallory, Tyler Nilson, Steve Little, Andrew Friedman, Antwan Mills, Ian Quinn	United States	Aggregate Films, Bluegrass Films, DumbDumb	31990000.0	159004019.14000002
tt1002563	The Young Messiah	The Young Messiah	0	2016.0	111.0	Drama,Fantasy	5.7	3832	Mild	Moderate				Adam Greaves-Neal, Vincent Walsh, Sara Lazzaro, Sean Bean, Finn Ireland, Christian McKay, Agni Scott, Lois Ellington, Jane Lapotaire, Duné Medros, Rory Keenan, Clive Russell, Jonathan Bailey, David Bradley, David Burke, Jacopo Alaimo, Dorotea Mercuri, Jarreth J. Merz	United States, South Korea	1492 Pictures, CJ Entertainment, Hyde Park International	16909000.0	6699928.932
tt11827628	Memory	Memory	0	2022.0	114.0	Action,Crime,Thriller	5.7	33710	Mild	Severe	Severe	Moderate	Moderate	Liam Neeson, Guy Pearce, Taj Atwal, Harold Torres, Ray Fearon, Monica Bellucci, Ray Stevenson, Mia Sanchez, Daniel De Bourg, Natalie Anderson, Rebecca Calder, Scot Williams, Doug Rao, Atanas Srebrev, Lee Boardman, Stella Stocker, Josh Taylor, Vladimir Mihaylov	United States	Briarcliff Entertainment, Open Road Films (II), Black Bear	27420000.0	12702091.07
tt8262802	The Holiday Calendar	The Holiday Calendar	0	2018.0	95.0	Drama,Fantasy,Romance	5.7	11386						Kat Graham, Quincy Brown, Ethan Peck, Ron Cephas Jones, Genelle Williams, Ali Hassan, Rodrigo Fernandez-Stoll, Laura de Carteret, Kevin Hanchard, Romaine Waite, Jaeda Owens, Nicola Correia-Damude, Harris Shore, Verlyn Plowman, Derry Robinson, Megan Vincent, Brody Channon, Martha Girvin	United States	Netflix, Motion Picture Corporation of America (MPCA)		
tt0116705	Jingle All the Way	Jingle All the Way	0	1996.0	89.0	Adventure,Comedy,Family	5.7	115012	Mild	Mild	Mild	Mild		Arnold Schwarzenegger, Sinbad, Phil Hartman, Rita Wilson, Robert Conrad, Martin Mull, Jake Lloyd, Jim Belushi, E.J. De La Pena, Laraine Newman, Justin Chapman, Harvey Korman, Richard Moll, Daniel Riordan, Jeff L. Deist, Nada Despotovich, Ruth Afton Hjelmgren, Caroline Kaiser	United States	1492 Pictures, Twentieth Century Fox	54840000.0	118666803.546
tt8202612	Satyameva Jayate	Satyameva Jayate	0	2018.0	140.0	Action,Crime,Drama	5.7	7778		Severe	Moderate	Mild	Moderate	John Abraham, Manoj Bajpayee, Aisha Sharma, Amruta Khanvilkar, Manish Chaudhari, Myrah Dandekar, Devdutta Nage, Arash Shukla, Nora Fatehi, Sonu Mishra, Arrchita Agarwaal, Sonam Arora, Joy Badlani, Raj Shekhar Chandra, Amit Chaudhary, Priya Chauhan, Nilesh Dagar, Prashant Deshpande	India	Emmay Entertainment, T-Series		10907491.372
tt0416316	Wolfhound	Volkodav iz roda Serykh Psov	0	2006.0	136.0	Action,Adventure,Fantasy	5.7	4192	Mild	Severe				Aleksandr Bukharov, Oksana Akinshina, Igor Petrenko, Eugenia Tudorascu, Aleksandr Domogarov, Anatoliy Belyy, Rezo Esadze, Natalya Varley, Juozas Budraitis, Sergey Miller, Andrey Rudenskiy, Evgeniya Sviridova, Artyom Semakin, Nina Usatova, Tatyana Lyutaeva, Leonid Kulagin, Gennadiy Makoev, Pyotr Zaychenko	Russia	Central Partnership	18280000.0	19718030.932
